quality,severity,rule,module,file,line,effort,message,status
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/config/CustomerCommandListener.java,98,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,fixed - moved into collaborator bean (PR #1488)
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/config/CustomerCommandListener.java,102,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,fixed - moved into collaborator bean (PR #1488)
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/CrmVehicleServiceImpl.java,98,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/MarketingConsentServiceImpl.java,188,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/MarketingConsentServiceImpl.java,221,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/MarketingConsentServiceImpl.java,222,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/PartyServiceImpl.java,231,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/PersonServiceImpl.java,231,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/SegmentResolutionService.java,131,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-customer,pos-customer/src/main/java/com/positivity/customer/internal/service/SegmentResolutionService.java,161,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/InventoryAvailabilityServiceImpl.java,102,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/InventoryAvailabilityServiceImpl.java,159,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/InventoryLeadTimeServiceImpl.java,45,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/LedgerPostingServiceImpl.java,113,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/LedgerPostingServiceImpl.java,119,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/LedgerPostingServiceImpl.java,125,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/SourcingStrategyServiceImpl.java,89,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-inventory,pos-inventory/src/main/java/com/positivity/inventory/internal/service/UomConversionServiceImpl.java,78,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-location,pos-location/src/main/java/com/positivity/location/internal/service/ServiceAreaServiceImpl.java,50,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-location,pos-location/src/main/java/com/positivity/location/internal/service/TravelBufferPolicyServiceImpl.java,48,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-marketing,pos-marketing/src/main/java/com/positivity/marketing/internal/service/AudienceEligibilityService.java,137,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-price,pos-price/src/main/java/com/positivity/price/internal/service/PromotionOfferServiceImpl.java,103,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-price,pos-price/src/main/java/com/positivity/price/internal/service/PromotionOfferServiceImpl.java,119,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/config/SupplierYamlBootstrap.java,93,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/mktcat/service/MktCatImporter.java,152,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,fixed - moved into collaborator bean (PR #1488)
MAINTAINABILITY,HIGH,java:S6809,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/workorderauth/service/WorkorderCompletionApprover.java,133,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,fixed - moved into collaborator bean (PR #1488)
MAINTAINABILITY,HIGH,java:S6809,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/workorderauth/service/WorkorderCompletionApprover.java,143,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,fixed - moved into collaborator bean (PR #1488)
MAINTAINABILITY,HIGH,java:S6809,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/workorderauth/service/WorkorderCompletionApprover.java,163,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,fixed - moved into collaborator bean (PR #1488)
MAINTAINABILITY,HIGH,java:S6809,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/workorderauth/service/WorkorderCompletionApprover.java,171,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,fixed - moved into collaborator bean (PR #1488)
MAINTAINABILITY,HIGH,java:S6809,pos-supplier,pos-supplier/src/main/java/com/positivity/supplier/internal/workorderauth/service/WorkorderCompletionApprover.java,174,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,fixed - moved into collaborator bean (PR #1488)
MAINTAINABILITY,HIGH,java:S6809,pos-vehicle-inventory,pos-vehicle-inventory/src/main/java/com/positivity/vehicle/internal/service/VehiclePreferencesServiceImpl.java,128,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
MAINTAINABILITY,HIGH,java:S6809,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/FleetAuthorizationResourceReleaseRunner.java,86,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,fixed - moved into collaborator bean (PR #1488)
MAINTAINABILITY,HIGH,java:S6809,pos-workorder,pos-workorder/src/main/java/com/positivity/workorder/internal/service/FleetAuthorizationService.java,80,5min,Call transactional methods via an injected dependency instead of directly via 'this'.,no action - caller already holds an equivalent transaction (PR #1488 triage)
